Date,EEM,GLD,IEF,QQQ,SPY,TLT,VNQ
2012-02-28,0.013846454303730086,0.01037124237129815,0.0004742417319775557,0.010096455274781547,0.0029123184230391104,-0.0032963088614485193,-0.005861175563499493
2012-02-29,-0.0006762233268188853,-0.054486874448655936,-0.003987234463861525,-0.004491679876667062,-0.003933740331729254,-0.0061125051455198885,-0.0040906429331635935
2012-03-01,0.009429706238964107,0.01402263755203916,-0.003244844527240402,0.00788680632150849,0.0051686264682159625,-0.009458318606790056,0.006048548123351358
2012-03-02,-0.0024613854637999554,-0.0016218911795983044,0.004006872495515845,-0.0007705839436701379,-0.0030541176499362705,0.009348185525101572,-0.0014682589238263883
2012-03-05,-0.017399204778098296,-0.00415677252468325,-0.0020011372682600327,-0.01038188945257485,-0.004086697094720766,-0.00797088799686366,0.010067940237882742
2012-03-06,-0.03408269252846548,-0.017969096432021343,0.0041883386443989715,-0.009861954934183575,-0.014733399951971442,0.012059448456125874,-0.013337728187332514
2012-03-07,0.011956512920465262,0.00569981581334447,-0.0019019426807126989,0.007678634651402231,0.006951524027236906,-0.006140312659341773,0.00538950677834429
2012-03-08,0.020757325742056347,0.010033186704286951,-0.0029552419809138375,0.010713475114399977,0.009900055690730072,-0.01005788259983521,-0.00522523087616304
2012-03-09,-0.00045646445926163123,0.0066333602174327025,-0.0007636760390666516,0.0041613097317945305,0.0038602476536273803,0.0019853229418594098,0.004899121540822722
2012-03-12,-0.011022196366723741,-0.007904687473264298,-0.00028651674631851855,0.0004615803055603478,7.270655552194354e-05,-0.00017230982995589914,0.00730515210227608
2012-03-13,0.026881360212865264,-0.01692317740609355,-0.007193167538580608,0.018429821821183794,0.01786506545179773,-0.01775018089828069,0.02001491165563109
2012-03-14,-0.015859163846141514,-0.01696375000167828,-0.01152088900290575,0.003465353392862924,-0.0010714738939499372,-0.025518394601411327,-0.002698726032437413
2012-03-15,0.007960609491119063,0.009418404028557977,-0.00029131773473758466,0.0028530717517473905,0.005773200657836585,0.0015299067039597012,-0.0014315297612395377
2012-03-16,-0.0011328364689722605,0.0013648567003107786,-0.0002924964152262741,-0.0007060711257091454,0.0013832596872197657,0.0019758078920797967,0.005714284410779102
2012-03-19,-0.0038635860448696414,0.0017962362702596962,-0.006156968334599189,0.007040624286427889,0.003912639922849769,-0.012007641785054816,0.00693975770291564
2012-03-20,-0.01745580893184979,-0.009076224493998303,0.000489822881860965,0.0017898540864070274,-0.002914934631353964,0.003988245518937125,-0.0014150206511963845
2012-03-21,0.001852237940444294,0.0004994807381019333,0.005081796340936413,0.00014933042955048574,-0.0016393953033310754,0.011246133336068703,-0.0014181763469823972
2012-03-22,-0.015381619047996559,-0.004002753243231974,0.0012669458916540353,-0.002088162632310978,-0.007229398555478654,0.0032140834484460754,-0.013808609502650447
2012-03-23,0.007487329920540005,0.012208133046479623,0.0036934265385582675,-0.0005972911502259432,0.0032276218628602017,0.009407678867277254,0.0062136570186880425
2012-03-26,0.01733138635030827,0.017611569127534244,-0.0011650338839255048,0.017327277815597834,0.013937501819361596,-0.005136434926593081,0.011651799761574958
2012-03-27,-0.005282973995601426,-0.0070809013076213,0.005520112579726523,0.001467317431496056,-0.0031120537949123005,0.007165981865322024,0.00015822821927578
2012-03-28,-0.01695561223768354,-0.010654517949322703,-0.0017402103525369036,-0.003966284715233906,-0.0049710763502683174,-0.0014123466044227051,-0.0015834099506589836
2012-03-29,-0.0011718837880261436,-0.0014250489249673808,0.004151997878298421,-0.003834492525482472,-0.0017099230820560858,0.007476195060529145,0.0004752862954045431
2012-03-30,0.0072438088481222695,0.005194794327439433,-0.004925947648130693,-0.001922805983610003,0.0041278264869505305,-0.017055517153829663,0.00820301847454234
2012-04-02,0.013643526602564723,0.0050452782243641,0.0023927130527858402,0.010309756622723773,0.007287947292694634,0.005525096847381646,0.00704521978968537
2012-04-03,-0.00575845056709884,-0.01889597488595619,-0.007381181489445146,-0.00029354809304787813,-0.004097584418651859,-0.017480160990163356,-0.003908202362440389
2012-04-04,-0.018182249839034065,-0.016903541070223595,0.005055959752365656,-0.013723824909621256,-0.009959703252873538,0.013651703474770113,-0.011023408063781411
2012-04-05,0.0053958214997478346,0.006972586754221729,0.004451271781713902,0.006221184895794168,-0.0005011447314504,0.007199233215283889,-0.0038076318024612235
2012-04-09,-0.01484998940446105,0.006673391569320288,0.010182300494359833,-0.00755948340367185,-0.011294362624210302,0.023112774238566766,-0.010707167281270354
2012-04-10,-0.019664938412661464,0.01079681583610527,0.0046723264297631635,-0.016199560360562658,-0.016927367216578625,0.011273549646198436,-0.021764958953989926
2012-04-11,0.010839841627019346,-0.0001862294945727839,-0.003907526350900613,0.004827283492260453,0.008061520518038401,-0.0120527167528614,0.012726439192519324
2012-04-12,0.025311540993741773,0.010068896893171232,-0.0020076181664942924,0.011372276868302153,0.012981119732088103,-0.004166323547387657,0.01368661959505841
2012-04-13,-0.015300065774408721,-0.011435703837606927,0.006010900130535251,-0.015292464831442726,-0.011959961910739982,0.01604734844229717,-0.00416635357659924
2012-04-16,-0.004993301680166773,-0.0024275594635374416,-0.00028593716633548943,-0.011243088471835073,-0.0006567646639326593,-0.0014558772837393679,0.013558229901537803
2012-04-17,0.011377321216298334,-0.0013096363661056385,-0.00104645146967067,0.020116944652926707,0.014704008121801573,-0.0005995149127801396,0.008518298374057598
2012-04-18,-0.004724701626564124,-0.005883121540853622,0.0019973851500014604,-0.0025484786375431145,-0.0033854707018399132,0.002911475054153344,-0.006777653352152866
2012-04-19,-0.004509253366873482,0.0007529342193186616,0.001140140884769348,-0.011323375351699489,-0.00644141737766866,0.0009402498488330861,0.0
2012-04-20,0.006874670199099594,0.0006897239210806605,9.586396340206205e-05,-0.0027369009810084607,0.00166851764945499,0.0001706275662377547,0.012104319220284291
2012-04-23,-0.01932117814609589,-0.0029502294460589935,0.001990943669166021,-0.009177527675554627,-0.00844443641223363,0.007234321518244526,-0.010366179141319532
2012-04-24,0.002165352806534329,0.0014448331190362385,-0.0025608453673586717,-0.005392215539171036,0.0037945654695319673,-0.007063061516790036,0.01488705306640335
2012-04-25,0.009091018229920462,0.002006723784330158,-0.0012368067909190319,0.026224829967025683,0.013598392043668547,-0.005137872572106669,0.011444644397657277
2012-04-26,0.006172774168507133,0.00879471559167779,0.003323830185288291,0.005852131764187455,0.006945048740212809,0.005991277842029305,0.0024574961641087964
2012-04-27,0.0014189924702580118,0.0021711872276646304,0.0010421700396551728,0.005966059813952412,0.0016394946026455474,0.0008520171740000567,0.006879259572958811
2012-04-30,-0.0021293059175534843,0.0030934874938505622,0.0008517722961635677,-0.0071638900058103,-0.0037107457601131457,0.0002570576852069577,-0.0025931451065821704
2012-05-01,0.006610215370624004,-0.0034653347638567127,-0.0018210246042272365,0.0016466629447268193,0.006200858385020202,-0.005200302737434535,0.010786052724751711
2012-05-02,-0.0018842745707567297,-0.00453550513766278,0.0018975637102532272,0.002836891175303018,-0.002988464236133857,0.007018101090391541,-0.0015120573755583492
2012-05-03,-0.007572127628524542,-0.010138997417698532,-9.553019433779731e-05,-0.010643612658784971,-0.007655101551977531,-0.0002563082492650459,-0.0034866330379551653
2012-05-04,-0.017733330558479855,0.0031403115630244814,0.003973321337627089,-0.02518308026022675,-0.016289642129784405,0.007818179889046924,-0.008847040151464279
2012-05-07,0.0036196415420024055,-0.0024485925648660245,-0.0002842598976637388,0.0009274007907003708,0.0007295757703384289,0.00016929968832125287,0.007023094251506274
2012-05-08,-0.01602746392879965,-0.01955122460022864,0.002263770182791898,-0.0037129747514934837,-0.00401994639632543,0.005317763824924911,-0.001827579754071279
2012-05-09,-0.01305913012723539,-0.009856096620851877,0.0008479294822314051,-0.0031047450553663065,-0.005949429261647,0.0006730447781450295,-0.003205619080562746
2012-05-10,0.004207504094294919,0.001940260901209398,-0.0014135835416325554,-0.0020230178319075778,0.002060774812223918,-0.002948770975012987,0.0007640746456274478
2012-05-11,-0.012926132420344063,-0.007848817296009933,0.0032939525070797286,-0.00015594622413381599,-0.003018813956936491,0.0082341171164594,0.002136689726748682
2012-05-14,-0.02302976708991352,-0.01462845943520308,0.004406430844810988,-0.009392764529000945,-0.011123053197109291,0.013878962102511883,-0.012734846590013605
2012-05-15,-0.008742797977998797,-0.010562401311462568,0.00028055482683385304,-0.0033081165894785444,-0.005758036078563869,0.004035669924242115,-0.0052638858769688025
2012-05-16,-0.01430661702456284,-0.001871650064246415,0.0007470012139064445,-0.006808879517225577,-0.0038319080981932996,0.002872591954429606,-0.011082886839308827
2012-05-17,-0.013716586775913532,0.022101053281684286,0.0037309201478437867,-0.021357692061807466,-0.014941969707004607,0.01754867297359229,-0.029629366775639206
2012-05-18,-0.00960813368688686,0.011387791619555667,-0.0006516345728757968,-0.013070087193133328,-0.008595479951141,0.00024125283049065762,-0.012200044882084597
2012-05-21,0.02358671807140578,0.0006467713402268693,-0.002611457933977429,0.027572496132173423,0.01704180370111209,-0.0020950801058903746,0.02153390029727667
2012-05-22,-0.010532033383590465,-0.016757749444190322,-0.0021509843507627035,-0.0011204008534192453,0.0017412996594941136,-0.01119688979706355,0.0019200553336092034
2012-05-23,-0.00690550560515234,-0.0030293517963689474,0.0026170738328969894,0.0019200863045006765,0.0005290270134189169,0.006910777296033741,0.0014380201089709641
2012-05-24,-0.005076752896309184,-0.0013859452168922916,-0.002148934119960659,-0.006575393712001295,0.0019641357547413385,-0.0038153447475853903,0.004459894361307213
2012-05-25,-0.004833604803348257,0.008352766698997548,0.0028960096909736136,-0.0012880720638450377,-0.0032495697432100637,0.0037344784620910823,-0.003981223569240322
2012-05-29,0.027871753950603564,-0.010931873240010203,-0.0008397632448628457,0.012647237405866959,0.012038968122296266,-0.0030836970032156164,0.01410133732525532
2012-05-30,-0.017428533784426017,0.005875957660694494,0.009477338199417507,-0.008467106861390444,-0.014616427642098554,0.025045274103602754,-0.024043667413816278
2012-05-31,0.004253052485169865,-0.001910905902789609,0.0038768509114314098,-0.004341264936486866,-0.0022032220306919086,0.011507643499327818,0.00754594454075175
2012-06-01,-0.02715602921766125,0.03804809984180762,0.008553468028240318,-0.026946999236153898,-0.025499301315230666,0.02346269108900832,-0.024776503841882614
2012-06-04,0.004351651488093264,-0.0011434641458968186,-0.005779804627871715,0.0075857614856012405,-0.0004680984400759761,-0.00793208118496125,-0.006910533384958708
2012-06-05,0.00270987249688621,-0.0011448702562414747,-0.0033178063663820987,0.004098680269395929,0.007543960984096673,-0.013467070734455164,0.02042758974626444
2012-06-06,0.02880968940127077,0.0004454100462342761,-0.006576322234896627,0.022647515496659894,0.022219227637259954,-0.02018651530398922,0.021919232839217675
2012-06-07,0.006029275492025445,-0.017388437571983575,0.0024137126366674377,-0.004006852614776432,0.000606327230901733,0.0015180474692966948,-0.007146831954354839
2012-06-08,-0.00866222661271857,0.0014875385514176553,0.0007409963940064415,0.009589418661933857,0.007919787712185681,-0.0002397237795343964,0.0140858147759141
2012-06-11,-0.014606365016035433,0.004063373582424457,0.0026824919931577856,-0.017003858307242527,-0.012778140264438846,0.0045423263166690245,-0.02273030351036499
2012-06-12,0.020652099854325964,0.007055420696368892,-0.005372765131932992,0.012060934412438535,0.011424928076921756,-0.009185194350852004,0.009440945101768343
2012-06-13,-0.0036758148325167074,0.004209384361180728,0.005280618078307383,-0.006897342758714275,-0.006415382519145068,0.009821113506798228,-0.005109412552923504
2012-06-14,0.0070765847173522075,0.004001687892130676,-0.002683962723592335,0.0036949637307930167,0.010544520776668589,-0.0012727688000501,0.014461851457593973
2012-06-15,0.018116532099754445,0.0005703370916346761,0.004622233889642066,0.012347775647500676,0.010175582625079366,0.005554307687461408,0.006134554062108643
2012-06-18,0.002049534619225602,0.0005700119926437334,-0.00027670612356533986,0.009322959118497655,0.0019362366830382855,0.005364654705360891,0.00827706096284193
2012-06-19,0.015996454904169292,-0.004887432513551658,-0.00341858055816974,0.010327162468176823,0.00962612861910386,-0.013148720031540533,0.004034981121125335
2012-06-20,-0.003280246986684558,-0.007600729101789924,-0.0020388932377135792,0.000778110013337504,-0.001622107596576218,0.0049314525336668375,-0.0004646544506849617
2012-06-21,-0.037309480206222594,-0.025651569647767526,0.0021312023299802935,-0.02520215547650986,-0.022694644352679587,0.005301781773276895,-0.01640541718489757
2012-06-22,0.003180717550881245,0.004070084458850245,-0.004359188179468841,0.010472670428973641,0.007672252193819671,-0.013427541274798992,0.00015792019857554005
2012-06-25,-0.018697438703035158,0.00731070579506714,0.005469331618650386,-0.019445600778684752,-0.01616477628652978,0.014453092998411493,-0.005110980510945197
2012-06-26,0.008590775883505474,-0.007441769628189937,-0.0022212383627739697,0.006257466736059116,0.005013220399071234,-0.003950085539268911,0.0033464153637442194
2012-06-27,0.006395146962701597,0.001375064652515789,0.0013882529978068193,0.006059526738388583,0.008975956417651622,0.001582307554672891,0.003969212472081767
2012-06-28,-0.004792299699499833,-0.011715276484427288,0.0032333740906534563,-0.011191102204797222,-0.002857516701079819,0.002446462702700766,0.010874472476982195
2012-06-29,0.043348860502837455,0.027039260378949704,-0.004621627088460252,0.031024928067629548,0.0246211798725814,-0.013092641203482898,0.025227286208368754
2012-07-02,0.0,-0.000644618456697509,0.0046288394502234835,0.0029569065683078995,0.003007718110522601,0.010264183063276689,0.010944034984043987
2012-07-03,0.019737076056046243,0.01516593043631744,-0.002496709022711113,0.008356700408386446,0.00657147902446279,-0.007713980415627385,0.005878493413463829
2012-07-05,-0.010579246688150258,-0.011368929003809548,0.002680840797894438,0.0006162627914108665,-0.004522612174260985,0.005096694826671994,-0.006181052687157929
2012-07-06,-0.01840069687005598,-0.012734817475435407,0.0035041158435163994,-0.012553597759962978,-0.009548772347234922,0.009250560047359956,0.002416732991214192
2012-07-09,-0.003617595484800412,0.0021445114458555955,0.0027560994033438537,-0.0018726498750928737,-0.0012554711458777586,0.008775727756223586,0.0010552654883135512
2012-07-10,-0.011193691367355136,-0.012345429133629288,0.00045824020655157993,-0.009892595661494225,-0.008758270716012135,0.002026753540064149,-0.010756743751483487
2012-07-11,0.005222374064801428,0.0055057594568082525,-0.0009169698165809254,-0.0055388707040480946,0.0001492963600425319,0.0012451811573259489,0.0010659448461481217
2012-07-12,-0.016807479116692215,-0.002618033780691079,0.0022925684532051666,-0.009406125849412082,-0.004857055274060897,0.007051390767948925,0.0030382212141373387
2012-07-13,0.019147999832497528,0.010106714486149358,-0.0008244998846795241,0.015102573735878979,0.016638748813968214,-0.002629427303546196,0.012212586388693747
2012-07-16,-0.002340520715805399,0.0004540770166103946,0.002198023314839099,-0.00284393009351916,-0.0023602343760114847,0.004634878245306794,0.0019465201040398318
2012-07-17,0.01319333672084925,-0.004810237265713993,-0.0025649547105967264,0.00520758528321423,0.006843552816847208,-0.007891072275450132,0.009526545859405853
2012-07-18,-0.0025732904373251624,-0.002740430809986751,0.0010080407059386883,0.013446280359648257,0.007379689393795216,0.0005436349542891591,-0.005943702808935376
2012-07-19,0.009232993110170947,0.002153848840418498,-0.0014668478433586178,0.010966070434128254,0.0026173223989992872,-0.0025657596974743074,-0.010486637852879944
2012-07-20,-0.014917994708815698,0.001888899980288932,0.00393747033826896,-0.013298453161841597,-0.009190579354935148,0.012144638769789412,-0.005284600791899367
2012-07-23,-0.026521102633854245,-0.0041734615256850535,0.0016437587555946098,-0.012216340687810322,-0.010163548772988763,0.005597344421747814,-0.0072941938615101575
2012-07-24,-0.00426676669178158,0.00319690690338272,0.0019144637391318624,-0.00791012857652093,-0.008624200438757492,0.007845028484109428,-0.003360932650176055
2012-07-25,0.004798758070580278,0.013907490755906015,0.0005461193280405368,-0.006693008875954475,0.0002242151018119602,0.0025758851181717887,-0.00045908094681038774
2012-07-26,0.02235494323975265,0.007041420048145291,-0.0030997999011729053,0.013184348136237135,0.016362858923709516,-0.009197839647208765,0.00884007958035063
2012-07-27,0.02770101109609601,0.00489956132478139,-0.0072380916862765906,0.023394472024175623,0.01826498788486524,-0.019042485097907708,0.00951442203262586
2012-07-30,-0.005835359785930931,-0.0006984831553893457,0.0032129255179835212,-0.0007710840247115437,0.0,0.007444096506616704,0.004649048620497351
2012-07-31,-0.004590372895163969,-0.005988723225470398,0.0017403261412457583,-0.00030857367560484613,-0.00701887859705345,0.002006620005862174,-0.0014972918457607253
2012-08-01,0.0017876134080654499,-0.00866421414888581,-0.0036544918969195982,-0.0029366736512800133,-0.0008720877352632118,-0.005011513273460948,-0.004806219316137694
2012-08-02,-0.011807185860352983,-0.006531497290067034,0.0023885346490188568,-0.0035661331953985354,-0.006928589816289342,0.005653405596715971,0.0028565881051082244
2012-08-03,0.03051372788950698,0.009170809124329653,-0.005244206254260892,0.018772801712182197,0.019639281317343233,-0.01626993371187448,0.007776307990277109
2012-08-06,0.006241185064901165,0.004810013989643127,0.0006462619258952327,0.007593193921260243,0.001935569145640037,0.0003921455939813265,-0.00104325203967351
2012-08-07,0.002733859911879534,-0.00012799457656319368,-0.005268625797356313,0.008286261435376868,0.005001129383370731,-0.012949900457133944,-0.011850597513124212
2012-08-08,0.001983583593096045,0.0012789166070782496,-0.0013914872873438818,-0.000449990419454926,0.0012107621892718421,-0.005338567758948179,-0.0068139921870445045
2012-08-09,0.004202325326774767,0.0032539650598126992,-0.0007413266024048631,0.00299721019050551,0.0008534055731706994,-0.0007187618808042602,-0.0031953848045776297
2012-08-10,0.004675838630657661,0.0012094547976165897,0.0028737806652746776,0.0005982756895089942,0.0016347659994775852,0.005023921276070508,0.0013711269781032105
2012-08-13,-0.008878163957432255,-0.007599660994752833,-0.0006479757597891884,0.0023906824436985153,-0.0004969468313512637,-0.0016712548171992515,-0.0007615051008575233
2012-08-14,-0.0002474551114583782,-0.005528431293767677,-0.004922939897010484,0.0004474333587650599,0.00014178420845263842,-0.01363928396320072,-0.002134905820844654
2012-08-15,-0.0014877983415627388,0.003217920039555506,-0.005040924317780422,0.0025321706163554344,0.0011359531026685099,-0.014156605621077886,0.004569187678184615
2012-08-16,0.00913901834272364,0.005957880902347246,-0.0024366795916941674,0.011830925970445353,0.007351351482179161,-0.00855721172101718,0.007568730084020019
2012-08-17,-0.004929726515560235,0.0010214739315963608,0.0012187973128620264,0.004400664125129797,0.0013370646016058496,0.004863552453124303,0.00030144278303804637
2012-08-20,-0.0004941282002825161,0.0034396702075541645,0.0005615689320701567,0.0014624695690663428,7.036171846371953e-05,0.002053947093642743,-0.0028682703014204377
2012-08-21,-0.0014845491441624096,0.009934007742546973,0.0008430890849375009,-0.0039534421396659235,-0.0030286683302392825,0.004421846963147162,0.0021146899097755053
2012-08-22,0.0004951157686355,0.010708631507447481,0.0077365257155825665,0.004099765945602905,0.0004230734492672257,0.016369972991609597,-0.0006043182480553225
2012-08-23,-0.009198153095524967,0.008373997600348033,0.0017625023409258845,-0.008217041508774005,-0.008213053314440185,0.004170910995177816,-0.003023423452017222
2012-08-24,0.0002498164143910873,0.00049405195165326,-0.0004632929168495187,0.006168819642586123,0.006024925573747671,-0.000961049378171227,0.0033255789583603416
2012-08-27,-0.010290181581271549,-0.0037732430064034606,0.0025925230330848628,0.00160993910582435,0.00021159101102235554,0.005832270333767219,0.0030137935838029507
2012-08-28,-0.0020202788547558667,0.0017337390057776023,0.00037053460926389655,0.0,-0.0009890852636978296,0.0023858154118010042,0.0034549841941532797
2012-08-29,-0.0048144618513170125,-0.006517126164973718,-0.0006480806971142719,0.0,0.0007774942526754598,-0.004378717110366117,-0.0003001090157501058
2012-08-30,-0.011752820200678799,-0.0004359382542126009,0.001849009715722875,-0.010139084959314808,-0.007234017233002129,0.0051735676502634095,-0.0022525643266457654
2012-08-31,0.009464283387460706,0.02278842769888954,0.006443395492828679,0.006624316276229963,0.004757709303025583,0.014035346340727825,0.0031519364223779474
2012-09-04,-0.0056164587973426185,0.0015819565772519967,-0.0022905296028900134,-0.001028021080206832,-0.000921631558701241,-0.0010051250014891427,0.007018919860051016
2012-09-05,-0.005133576139861455,-0.00103408368603259,-0.00036818314980032303,-0.001028384976477604,-0.0008515494929211304,-0.004723682407778232,-0.0017873451613542176
2012-09-06,0.02188958252586309,0.0035237086061065126,-0.006840597259377459,0.021956313830291403,0.020094126051734607,-0.016790783765129408,0.008904467712123795
2012-09-07,0.022897836018819867,0.021301036576637185,0.0012978674748312564,-0.0014392907799006653,0.0038871643622012527,-0.004666112594051388,0.000886535053295277
2012-09-10,-0.012877849040374529,-0.0068508245778626286,0.00046283528170452736,-0.012901293620796485,-0.005697364537552819,0.0024162945311954863,-0.00785482389369313
2012-09-11,0.011892728158185768,0.0036397345213229062,-0.0018524402047738835,-0.001606271929461236,0.002783190244979992,-0.006293381575315241,0.00297135385726288
2012-09-12,0.004423976350512582,0.0001191368766436192,-0.00492969012682956,0.002918174417878714,0.0033299169576751207,-0.012542652211739372,0.0020746972691465556
2012-09-13,0.026616465114989152,0.019987101882923578,0.0028852711124176308,0.013460275267949158,0.015121707995314647,-0.003942210602043207,0.012212426353061169
2012-09-14,0.011632518719458043,0.002856260822614609,-0.009432614700895065,0.008873639104777745,0.004424361840229119,-0.02693723520332848,0.005541490726769372
2012-09-17,-0.010916591436017836,-0.008182448737126974,0.0020619753283783143,0.0004269855150856791,-0.003401570810287657,0.011931705859033198,-0.002912836035307679
2012-09-18,0.0004774687973226074,0.007716671888582333,0.002525482896994763,0.0008544016284154896,-0.0008181359207675105,0.0049984585952389075,-0.009526224898708491
2012-09-19,0.0,0.00011648676464511073,0.0023323668642135018,0.001848662373059387,0.0005453224355607131,0.006545304932997092,-0.005611143808596631
2012-09-20,-0.005980105424940637,-0.0015734059198807039,0.0005589331446977174,-0.000994868083041338,6.83257603683852e-05,0.0024743886539029757,-0.014919098369839361
2012-09-21,0.0023961880763637535,0.00285359936146375,0.0021399538987400316,0.0002849852076824309,-0.00041846960789177347,0.0011517402171879528,0.00015062684592363046
2012-09-24,-0.000957675830273592,-0.0053060014063377545,0.002228034016437679,-0.005861836065745167,-0.0015089730089418013,0.007785716787938738,-0.003718423988513868
2012-09-25,-0.014965427053063682,-0.0016382823469836482,0.003701958011764768,-0.014151643183156329,-0.010698845885485775,0.009828786744037683,-0.014858073810148168
